max_centrality,avg_clustering,unique_wallets,value_volatility,tx_count,label
0.9796954314720812,0.014358633630785529,395,2.979840305250721e+23,1000,0
0.6319875776397516,0.04153930619273754,645,5.672451338501873e+23,1000,0
0.575257731958763,0.045543837267495446,486,8.167994229055168e+24,1000,0
1.0,0.0,1001,3.2399304360262222e+25,1000,0
0.2761904761904762,0.23407204403727616,211,1.310192017484864e+24,1000,0
1.0577507598784195,0.46816702210576727,330,4.689617262801223e+26,1000,0
0.6354166666666666,0.05128158463356138,481,1.509654831844235e+24,1000,0
0.9516806722689075,0.0017480309267511142,477,4.217962991333333e+23,1000,0
0.5236641221374045,0.019223596567898852,656,3.0083704060611397e+25,1000,0
0.6595394736842105,0.026272782739374875,609,4.476329777215495e+26,1000,0
0.3203463203463203,0.10292438121493658,232,1.1519244897678126e+24,1000,0
0.7837837837837838,0.11757220637801398,75,3.02105191259047e+30,106,0
0.9678423236514523,0.005219029674988225,965,2.830510546354759e+26,1000,0
0.5680000000000001,0.02992829208632895,501,7.132966701925997e+24,1000,0
0.5182926829268293,0.26455970657674327,165,9.01653164116756e+22,1000,0
0.41869918699187,0.0809064801098867,247,5.1089512829724845e+25,1000,0
0.26666666666666666,0.29052907687381063,166,270155420255.7694,1000,0
0.8718905472636815,0.004973455080777555,805,1.0999240628698542e+26,1000,0
1.0,0.0,1001,803389210062.7639,1000,0
0.3288409703504043,0.0313338697605817,372,3.4926424039561387e+25,1000,0
1.8477443609022555,0.0,533,1.1972526291114268e+25,1000,0
0.38267148014440433,0.2367447966430079,278,4.1452178740143646e+20,1000,0
0.660377358490566,0.5360270696907525,54,139421869282.32187,1000,0
0.15300546448087432,0.03235412267155841,550,3.749848823000708e+26,1000,0
0.5525114155251141,0.0506494540240894,220,1.8663508968762187e+25,747,0
0.999,0.0,1001,2.2666971330811305e+25,1000,0
0.9080962800875273,0.012155680701682511,915,3.53804189506504e+25,1000,0
1.067524115755627,0.015065376804239555,623,4.4757819399005445e+25,1000,0
0.7720588235294118,0.08776143277493263,409,9.615880935880464e+23,1000,0
0.774390243902439,0.06385643737107038,329,3.661667370193885e+75,1000,0
0.6330049261083744,0.04532031891341119,407,4.529519597236033e+26,1000,0
0.5263157894736842,0.2311229509735485,362,2.3865457711091163e+26,1000,0
0.9622641509433962,0.003944153577661431,955,1.48054050144451e+17,1000,0
0.38939670932358317,0.027254668819063087,548,3.4634684718283785e+25,1000,0
0.828054298642534,0.0,664,3.69636333255728e+26,1000,0
0.07900677200902934,0.0070971140863785006,887,3.468440580276103e+25,1000,0
0.375,0.10531357555792635,585,2.054084492772273e+22,1000,0
0.39781591263650545,0.009736979143831521,642,3038176504159.7637,1000,0
0.5555555555555556,0.3275517120693794,289,1.7186039093206346e+24,1000,0
0.2912371134020619,0.08796382642326875,389,1.977487648390349e+24,1000,0
0.9286640726329441,0.030483832744971736,772,3.648610104709915e+25,1000,0
0.5861513687600645,0.04283767653548351,622,4.922633035321331e+25,1000,0
0.27906976744186046,0.059696077502207776,517,2.90810343593853e+21,1000,0
0.9251559251559252,0.0027691295142414315,963,3.1933338736443474e+25,1000,0
0.9521800281293953,0.009363389614964796,712,4.051158044233645e+25,1000,0
0.9979166666666667,0.0,961,5.8298241676734956e+19,1000,0
0.7234848484848485,0.3445208742493534,265,3.218905507508152e+24,1000,0
0.6074918566775245,0.01449658393556403,615,1.0994305477614551e+25,1000,0
0.9900990099009901,0.134441006243158,506,1.2068705987023794e+25,1000,0
1.0,0.0,1001,4.4292722754787935e+24,1000,0
0.5345744680851063,0.01892497335994842,753,9.494669024914384e+23,1000,0
0.8347578347578348,0.1386797368942157,352,2.6944229992412226e+22,1000,0
0.8363636363636363,0.02256369976034516,551,7604334093307.907,1000,0
0.831389183457052,0.020425874172872865,944,2.9099998154393626e+24,1000,0
0.4105263157894737,0.2079696388129447,191,1.9014910438101062e+24,1000,0
0.4582677165354331,0.008827654441615767,636,4.705180718642138e+25,1000,0
0.7870967741935484,0.023022069633133337,466,4.893328418158595e+25,1000,0
0.5207100591715976,0.06668030338161811,170,7.718629539483226e+22,1000,0
0.4,0.05531836228226992,521,4.684667402343008e+25,1000,0
0.5893186003683242,0.0341255210102715,544,3.565098531418034e+24,1000,0
0.3478260869565218,0.06748142132746535,484,4775616330412.687,1000,0
0.7315068493150685,0.027506888982298812,366,3.01934875517083e+25,1000,0
0.4801381692573402,0.01026890108317564,580,4.6001770868378376e+16,1000,0
0.3203342618384401,0.040455235508218335,360,3.266612876540358e+25,1000,0
1.037122969837587,0.01574079463317575,432,3.721318483095975e+24,1000,0
0.5149384885764499,0.00964920482983137,570,7.531709824964053e+25,1000,0
1.0,0.0,1001,5.436753485002207e+24,1000,0
0.8842443729903536,0.0021413307730640016,934,3.1973986722866423e+25,1000,0
0.9515669515669516,0.01926902726517871,352,1.405895807696075e+21,1000,0
0.6797642436149312,0.02416928706553726,510,1.285872378256312e+24,1000,0
0.41083521444695253,0.07579739188085496,444,4.472154375023598e+25,1000,0
1.0,0.0,1001,1.00064421560485e+25,1000,0
0.9989969909729187,0.0,998,5.1822522626484e+25,1000,0
0.26197183098591553,0.0752780751907572,356,3.6133572566064885e+26,1000,0
0.6419068736141906,0.005965875374704804,903,3.1751122949067692e+25,1000,0
0.5702075702075702,0.007035165347311823,820,3.404509905698893e+26,1000,0
0.6075085324232082,0.03427570491944622,587,3.676982590600144e+24,1000,0
0.9948914431673053,0.0,784,1.0866374209428724e+24,1000,0
0.8059023836549375,0.003520549944719247,882,1.4575977708648901e+27,1000,0
0.6044776119402985,0.032817173501210564,403,3.795013450691239e+23,1000,0
0.9661246612466124,0.020720555989785318,739,3.1622732672476035e+25,1000,0
0.5397148676171079,0.003393402121784624,983,3.42120741039404e+26,1000,0
0.275609756097561,0.09977787801682537,411,3.0242853659085177e+25,1000,0
0.3539518900343643,0.12563006227508405,292,2568251003.6785626,1000,0
0.4979508196721312,0.025183477583923992,489,1.5834966278525555e+25,1000,0
0.4866310160427807,0.042678709372821894,375,3.711344592134298e+24,1000,0
0.9747102212855637,0.008045965982808087,950,3.1623936467535626e+20,1000,0
0.24444444444444446,0.003033398485290693,541,1.1671558552750339e+24,1000,0
